-1.000000000000000000e+01,-1.000000000000000000e+01,1.669597253203392029e-02
-9.900000000000000355e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.800000000000000711e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.700000000000001066e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.600000000000001421e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.500000000000001776e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.400000000000002132e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.300000000000002487e+00,-1.000000000000000000e+01,1.669597253203392029e-02
-9.200000000000002842e+00,-1.000000000000000000e+01,1.506393216550350189e-02
-9.100000000000003197e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-9.000000000000003553e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.900000000000003908e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.800000000000004263e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.700000000000004619e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.600000000000004974e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.500000000000005329e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.400000000000005684e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.300000000000006040e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.200000000000006395e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.100000000000006750e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-8.000000000000007105e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.900000000000007461e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.800000000000007816e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.700000000000008171e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.600000000000008527e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.500000000000008882e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.400000000000009237e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.300000000000009592e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.200000000000009948e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.100000000000010303e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-7.000000000000010658e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.900000000000011013e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.800000000000011369e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.700000000000011724e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.600000000000012079e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.500000000000012434e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.400000000000012790e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.300000000000013145e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.200000000000013500e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.100000000000013856e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-6.000000000000014211e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.900000000000014566e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.800000000000014921e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.700000000000015277e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.600000000000015632e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.500000000000015987e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.400000000000016342e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.300000000000016698e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.200000000000017053e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.100000000000017408e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-5.000000000000017764e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-4.900000000000018119e+00,-1.000000000000000000e+01,1.402575336396694183e-02
-4.800000000000018474e+00,-1.000000000000000000e+01,1.402575336396694183e-02
